"","region","rururb","y_hat","index","sex","ethnicity","birth_region","father_educ","mother_educ","father_ocup","rank","sd_WC","ratio_WC","mean_","sd","sd_BC","ratio_BC","ratio","alpha","y","y_hat_BC_WC"
"986",2,0,3.86758422851562,5.89722774125117,0,0,6,0,9,"03",99,0.162928479905072,2.64929605874402,3.98687598520153,0.0890829864651182,0.0145234930357752,1.22860680097111,2.0382364126348,0.43011491975882,70381.7835130754,143454.71394253
"987",2,0,2.98757934570312,1.29687961218766,1,0,6,0,3,"06",85,0.050465323659962,1.42407648874323,2.90131528050718,0.0118533690400396,0.0145234930357752,1.22860680097111,1.34000205967184,0.43011491975882,29193.0185505122,39118.7049857246
"988",2,0,2.74685668945312,-1.62564896019766,0,0,6,0,0,"07",76,0.0551149127124247,1.14005279430383,2.60716443935982,0.00747370476515075,0.0145234930357752,1.22860680097111,1.17814119377585,0.43011491975882,22947.4526270119,27035.3392321025
"989",2,0,3.19320678710938,5.17392202652808,0,0,6,0,0,"NT",91,0.0792890885202934,1.61888832937217,3.15886524588274,0.0144476182579367,0.0145234930357752,1.22860680097111,1.4510224211006,0.43011491975882,35857.6535124402,52030.2592146074
"990",2,0,3.12643432617188,-0.543691584594376,0,0,6,0,0,"07",89,0.0621112505157102,1.40563397243232,3.0615450674598,0.013291712711663,0.0145234930357752,1.22860680097111,1.32949194478415,0.43011491975882,33541.5366376079,44593.2027753821
"991",2,0,2.17568969726562,5.60842589289107,1,0,6,0,0,"NT",43,0.0334553568991083,0.859433061657943,1.92977188911185,0.0051751177800115,0.0145234930357752,1.22860680097111,1.01822019491969,0.43011491975882,12962.2325599205,13198.4069637566
"992",2,0,2.21847534179688,1.24037731901534,1,0,6,4,5,"06",46,0.0422730120633968,0.900030311007744,1.98220564469237,0.00486554826023258,0.0145234930357752,1.22860680097111,1.04135596162297,0.43011491975882,13528.8654740309,14088.3647153773
"993",2,0,3.23348999023438,0.87999114430461,0,0,6,12,9,"08",91,0.0792890885202934,1.61888832937217,3.15886524588274,0.0144476182579367,0.0145234930357752,1.22860680097111,1.4510224211006,0.43011491975882,37331.6030427174,54168.9930306104
"994",2,0,2.65646362304688,2.26656550125764,1,0,2,3,3,"NT",72,0.0393708425565356,1.13418204618597,2.50463693979506,0.00658645824622552,0.0145234930357752,1.22860680097111,1.17479554201363,0.43011491975882,20964.1506552967,24628.5907319447
"995",2,0,3.01779174804688,5.47051337963244,0,0,6,0,6,"09",86,0.0657183364528406,1.47571144980411,2.93992950072748,0.0111915124266541,0.0145234930357752,1.22860680097111,1.36942805359927,0.43011491975882,30088.4685077264,41203.9928643188
"996",2,0,3.29104614257812,5.30708482445761,1,0,6,12,11,"05",93,0.087048927393263,1.93387623481405,3.29209111009689,0.019799080505746,0.0145234930357752,1.22860680097111,1.63052932886834,0.43011491975882,39543.3044596602,64476.5176818461
"997",2,0,3.93276977539062,6.44248663185428,1,0,6,13,12,"05",100,0.518686533401824,5.01994078285256,4.64709525909028,0.458588782171787,0.0145234930357752,1.22860680097111,3.38923147145673,0.43011491975882,75122.4928789637,254607.517079668
"998",2,0,3.30001831054688,-0.578874688962474,0,0,6,15,15,"02",93,0.087048927393263,1.93387623481405,3.29209111009689,0.019799080505746,0.0145234930357752,1.22860680097111,1.63052932886834,0.43011491975882,39899.6900140958,65057.6147807384
"999",2,0,2.41964721679688,5.84650374095098,0,1,6,0,2,"NT",59,0.0414051829294654,0.988826334647629,2.22521292896007,0.00581024034342409,0.0145234930357752,1.22860680097111,1.09195949068008,0.43011491975882,16543.5692448366,18064.9074466224
"1000",2,0,2.63351440429688,2.49830365602303,1,0,6,0,0,"NT",71,0.0494781727621922,1.13838474613621,2.48161165481694,0.00745768899404632,0.0145234930357752,1.22860680097111,1.177190598012,0.43011491975882,20488.5183457479,24118.8911638108
"1001",2,0,2.89523315429688,2.37994765532259,0,0,6,0,0,"04",82,0.0511562837200112,1.32672710964787,2.79595348370746,0.00986307235030786,0.0145234930357752,1.22860680097111,1.28452410095465,0.43011491975882,26617.8860720361,34191.3161759954
"1002",2,0,1.98849487304688,-2.60892742998507,0,0,6,0,9,"NT",31,0.034140939073092,0.735398587506902,1.71463953667395,0.00576345709603341,0.0145234930357752,1.22860680097111,0.947534798665449,0.43011491975882,10749.3481690209,10185.3814531181
"1003",2,0,2.23654174804688,-3.78749714354039,0,0,6,3,4,"NT",47,0.0369197839825383,0.853553225769131,1.99999245849068,0.00577005703011955,0.0145234930357752,1.22860680097111,1.01486936417239,0.43011491975882,13775.5046874517,13980.3376833079
"1004",2,0,3.71292114257812,2.86019100083995,1,0,6,0,9,"04",99,0.162928479905072,2.64929605874402,3.98687598520153,0.0890829864651182,0.0145234930357752,1.22860680097111,2.0382364126348,0.43011491975882,60296.3388816831,122898.193457214
"1005",2,0,3.04141235351562,-1.72216430513306,0,0,4,9,9,"04",87,0.0509421143567666,1.34152639651055,2.97465611710677,0.0106014084009582,0.0145234930357752,1.22860680097111,1.2929579937359,0.43011491975882,30807.6365063006,39832.9798889313
"1006",2,0,2.22860717773438,-3.91680693972774,1,0,6,2,3,"05",46,0.0422730120633968,0.900030311007744,1.98220564469237,0.00486554826023258,0.0145234930357752,1.22860680097111,1.04135596162297,0.43011491975882,13666.6344673089,14231.8312778541
"1007",2,0,3.54489135742188,0.960968620930584,1,0,3,0,0,"NT",97,0.091290877623865,1.95847668679581,3.61975651072054,0.0323931549381037,0.0145234930357752,1.22860680097111,1.64454875941994,0.43011491975882,50970.2231124075,83823.0171868673
"1008",2,0,2.72488403320312,2.40208972019318,1,0,6,6,6,"04",76,0.0551149127124247,1.14005279430383,2.60716443935982,0.00747370476515075,0.0145234930357752,1.22860680097111,1.17814119377585,0.43011491975882,22448.7352758876,26447.7797766923
"1009",2,0,4.31973266601562,6.41690985069639,0,0,6,0,0,"NT",100,0.518686533401824,5.01994078285256,4.64709525909028,0.458588782171787,0.0145234930357752,1.22860680097111,3.38923147145673,0.43011491975882,110618.009488175,374910.039067221
"1010",2,0,3.02218627929688,1.07797450180737,0,0,6,0,0,"NT",86,0.0657183364528406,1.47571144980411,2.93992950072748,0.0111915124266541,0.0145234930357752,1.22860680097111,1.36942805359927,0.43011491975882,30220.9841817228,41385.4635458309
