"","y","ginc_1_2","ginc_3","ginc_4","ginc_5","ginc_6","ginc_7","bin_telefono","bin_celular","bin_tvpaga","bin_conex_inte","bin_agua","bin_electricidad","bin_sex","coche","propiedad","piso_tierra","piso_cemento","piso_otro","share_h","share_ocup","inst_IMSS","inst_IMSS Prospera","inst_ISSSTE","inst_Otro","inst_PEMEX","hablaind","prospera","adultom","tam_grande","tam_med","tam_medpeq","tam_peq","no_edu","kinder","primaria","secundaria","preparatoria","licenciatura","postgrado","ent_01","ent_02","ent_03","ent_04","ent_05","ent_06","ent_07","ent_08","ent_09","ent_10","ent_11","ent_12","ent_13","ent_14","ent_15","ent_16","ent_17","ent_18","ent_19","ent_20","ent_21","ent_22","ent_23","ent_24","ent_25","ent_26","ent_27","ent_28","ent_29","ent_30","ent_31","ent_32","folio"
"1",1.40308529854532,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0.5,0.166666666666667,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06006664011-----"
"2",2.58150773478299,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"28076648191-----"
"3",3.53176798575786,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02075022031-----"
"4",2.42235054569839,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.5,0.25,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"22606024151-----"
"5",1.89237281169052,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0.666666666666667,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"30624183021-----"
"6",3.23757465716422,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01003108041-----"
"7",1.10343887458922,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.666666666666667,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"29020160011-----"
"8",2.25200036353977,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"09187977011-----"
"9",3.52789393380543,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0.75,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03600879141-----"
"10",2.5749386232922,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0.25,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14112706141-----"
"11",1.0734305323621,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0.25,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"21073067221-----"
"12",3.14455058553067,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03002388011-----"
"13",1.36591793326483,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.25,0.25,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"08602004021-----"
"14",2.3052450813741,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0.4,0.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"25016699031-----"
"15",1.22931910875587,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0.375,0.25,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14117983061-----"
"16",1.15275198020507,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0.5,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05045662031-----"
"17",1.18422458453061,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0.333333333333333,0.333333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17017345131-----"
"18",3.74609164780976,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0.333333333333333,0.666666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01600143031-----"
"19",1.56397282519575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.25,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13012860201-----"
"20",1.35886529287597,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0.8,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"22603160131-----"
"21",2.02988729446233,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0.5,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"19016289021-----"
"22",2.91427932589419,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14111733111-----"
"23",1.68797716880376,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0.75,0.25,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"23033447231-----"
"24",2.80754619890471,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"28075775201-----"
"25",2.44834851231039,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0.666666666666667,0.666666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"19601453221-----"
"26",2.60935480216285,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05062668061-----"
"27",1.12048870973004,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.333333333333333,0.333333333333333,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"27608373181-----"
"28",2.39899858836928,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0.4,0.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"30610947151-----"
"29",1.77797473036393,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0.5,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"22600733231-----"
"30",1.68566750138897,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0.625,0.125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10004617041-----"
"31",2.25920271596798,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0.333333333333333,0.333333333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"20609608091-----"
"32",1.88771502795206,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10012486031-----"
"33",1.39531025674542,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0.333333333333333,0.333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"28049302021-----"
"34",1.61740261786604,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06600284031-----"
"35",0.786865296148495,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0.5,0.166666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17002567051-----"
"36",2.74281021603052,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0.25,0.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12039304121-----"
"37",0.479997869463702,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"09186220061-----"
"38",1.19732394907069,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.75,0.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11610407071-----"
"39",1.0101030244039,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"28604360081-----"
"40",2.31524283760053,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0.6,0.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06601044141-----"
"41",2.03695157355562,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.666666666666667,0.666666666666667,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"25609198051-----"
"42",1.37431310193844,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0.75,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04005899021-----"
"43",1.48082351301412,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0.25,0.25,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"08601829091-----"
"44",2.43620188863539,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0.666666666666667,0.333333333333333,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"31602606131-----"
"45",3.79777005254534,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"19057740051-----"
"46",1.85959215488916,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0.5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07603584031-----"
"47",1.97048637765419,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0.4,0.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18600875191-----"
"48",2.97176921323709,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0.666666666666667,0.666666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04013795101-----"
"49",1.7401103197886,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.5,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18012815241-----"
"50",1.79076101286155,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0.75,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"25014110031-----"
"51",1.85454431003826,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06014096161-----"
"52",1.88757263439846,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0.6,0.8,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06012528131-----"
"53",1.06315564666255,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0.666666666666667,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07029097161-----"
"54",2.75076828139068,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0.5,0.333333333333333,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"26606935071-----"
"55",2.11803565255548,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0.333333333333333,0.333333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14612876021-----"
"56",2.10564345794961,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0.2,0.6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16034945171-----"
"57",3.12692641613149,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0.666666666666667,0.666666666666667,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"23026586021-----"
"58",3.5826706064816,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"09151458041-----"
"59",1.24870285736022,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.5,0.166666666666667,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"24602775161-----"
"60",0.455898978717001,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0.5,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12043848221-----"
"61",2.03368631384509,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0.2,0.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"08015543041-----"
"62",1.83853175588222,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0.333333333333333,0.333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06015045202-----"
"63",0.660432546833624,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.4,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15048253021-----"
"64",2.74969647809596,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"08043174011-----"
"65",1.96705228115457,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0.5,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15069103031-----"
"66",2.18668316599165,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0.5,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"27018225181-----"
"67",1.68078049221495,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0.666666666666667,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"27602266181-----"
"68",2.51512277034816,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0.333333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"25002510051-----"
"69",1.69442264204015,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0.6,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"22024846101-----"
"70",1.62397477395277,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0.5,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06013375091-----"
"71",2.35501325895759,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0.666666666666667,0.666666666666667,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11603604231-----"
"72",2.46135678179145,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0.666666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17027250041-----"
"73",1.83048897560404,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02052813021-----"
"74",2.30435160977044,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0.333333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"22600737041-----"
"75",1.23000471341562,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0.6,0.4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13010536031-----"
"76",1.79083996118223,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0.571428571428571,0.428571428571429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"30101933141-----"
"77",2.57072194718209,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0.333333333333333,0.666666666666667,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"23602097081-----"
"78",4.44283978558444,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0.333333333333333,0.666666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"26024519041-----"
"79",1.36966466266884,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0.5,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15063824051-----"
"80",1.94327069481921,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.333333333333333,0.333333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04009586031-----"
